"","GeneID","Chr","Start","End","Strand","Length","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2339","GpE family phage tail protein","CP080275",2082745,2082873,"+",129,5.94327993336905,1.40207446589868,0.704107083993834,1.99128015861712,0.0464500955480904,0.103166691168491
"2340","phage tail tape measure protein_4","CP080275",2082895,2085732,"+",2838,89.399109777952,-0.410375188572052,0.238042215254264,-1.7239597108173,0.0847151166685769,0.169341526408705
"2341","phage tail protein_6","CP080275",2085732,2086157,"+",426,6.23139313120038,-1.90328782295446,0.800963945546954,-2.37624656332659,0.0174897714923544,0.0458626013446492
"2342","hypothetical protein_299","CP080275",2086157,2086300,"+",144,3.87342453800927,-0.467794844134712,0.931905876079451,-0.501976493702063,0.615684056005238,0.737776369107069
"2343","tail protein X_3","CP080275",2086297,2086506,"+",210,15.4834969308434,-1.44546246835053,0.550596722218971,-2.62526529857487,0.00865814766194265,0.0250430361918917
"2344","phage tail protein_7","CP080275",2086503,2087483,"+",981,163.81667903687,-1.23613485982322,0.199323919581278,-6.2016383303117,5.58783739505667e-10,5.52703709179439e-09
"2345","hypothetical protein_300","CP080275",2087519,2087704,"-",186,188.244142016374,-1.53531767709391,0.275553922059837,-5.57175040593513,2.5219255344729e-08,2.08413672957089e-07
"2346","hypothetical protein_301","CP080275",2087928,2089154,"+",1227,3273.35909960902,-1.13492598524508,0.174749707069594,-6.49458018715363,8.32652711882531e-11,9.1615794062464e-10
"2347","hypothetical protein_302","CP080275",2089164,2089487,"+",324,4753.98361414914,-0.739152563411448,0.116160962050745,-6.36317529023693,1.97624930269806e-10,2.10176040047387e-09
"2348","hypothetical protein_303","CP080275",2089611,2090036,"+",426,1035.79230740637,-0.615557319276416,0.310967151239612,-1.97949306485464,0.0477605196960477,0.105291669596532
"2349","DUF2852 domain-containing protein","CP080275",2090432,2090902,"+",471,19632.1205424492,0.716219460401498,0.197347982172297,3.62922109726055,0.000284277685264458,0.00123759658191528
"2350","RDD family protein","CP080275",2091025,2091456,"+",432,740.868378153608,0.669967844843547,0.215660894875777,3.10658010219912,0.00189265024145149,0.006647781620848
"2351","arginyltransferase","CP080275",2091684,2092505,"+",822,1240.9167555906,-0.345156586922459,0.171892637169352,-2.00797772729732,0.0446456585215868,0.100033523612335
"2352","VOC family protein_6","CP080275",2092510,2092893,"+",384,484.216868106345,-0.192636083312087,0.138173209227062,-1.39416377740438,0.163268153524923,0.279532650295138
"2353","TRAP transporter large permease subunit_1","CP080275",2093041,2095398,"-",2358,1607.16658190047,2.22172674746425,0.206341688845339,10.7672218827748,4.91611699309273e-27,1.47793186453764e-25
"2354","C4-dicarboxylate ABC transporter permease","CP080275",2095415,2096341,"-",927,353.478757869644,2.61428415140715,0.148538085222658,17.6000932521,2.45918993087711e-69,3.912161315037e-67
"2355","TRAP transporter substrate-binding protein_3","CP080275",2096523,2097605,"-",1083,8360.32215014367,2.54014478473963,0.0998487010610064,25.4399382039795,9.12291616951449e-143,6.96625878704127e-140
"2356","cache domain-containing protein_1","CP080275",2097858,2099291,"+",1434,619.397335282984,-0.589309361733452,0.202995165538278,-2.90307091881126,0.00369522948136271,0.0120378721500365
"2357","response regulator transcription factor_5","CP080275",2099368,2100012,"+",645,410.153837456437,0.231736553232342,0.17486516268198,1.3252299639225,0.185094889965697,0.309681108627972
"2358","acetolactate synthase 3 large subunit","CP080275",2100477,2102228,"+",1752,1811.28405941943,-0.0196084799603717,0.100764941078317,-0.194596252928205,0.84570903671243,0.901428560069251
"2359","acetolactate synthase small subunit","CP080275",2102295,2102855,"+",561,659.437875872379,0.207353276996046,0.162011540763458,1.27986732314822,0.200591801638061,0.329350462696132
"2360","hypothetical protein_304","CP080275",2102992,2103471,"-",480,1788.32268672497,-0.550061707848923,0.0836857587429787,-6.57294282935654,4.93304032646369e-11,5.58882728974433e-10
"2361","helix-turn-helix transcriptional regulator_5","CP080275",2103731,2104489,"+",759,799.322155337798,-1.54449490802012,0.248537389256209,-6.21433625195102,5.15420507570922e-10,5.1113649296254e-09
"2362","DUF2189 domain-containing protein_1","CP080275",2104508,2105278,"-",771,437.929347418276,-0.181157364451736,0.241886970457371,-0.748933950882909,0.453897015960963,0.60298497109915
"2363","amidase_1","CP080275",2105302,2106726,"-",1425,1037.35186191969,-0.191089019835816,0.150673899390229,-1.26822907357642,0.204716157319506,0.333651569915051
"2364","peptide chain release factor 2","CP080275",2106870,2107994,"-",1125,2809.10497115838,0.361404658772654,0.131040777935055,2.75795568728819,0.00581640819829435,0.0178656850370779
"2365","PBP1A family penicillin-binding protein_1","CP080275",2108173,2110674,"-",2502,3473.03473312353,0.144605318385286,0.0947131373874283,1.52677149521266,0.126817842020044,0.231448623724919
"2366","N-acetylmuramoyl-L-alanine amidase_1","CP080275",2110899,2112209,"-",1311,215.621090797897,0.281950134553907,0.197438468667296,1.42804052552201,0.153280194375635,0.267225471290491
"2367","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme_6","CP080275",2112388,2113536,"-",1149,454.119977020625,0.345590645922899,0.129976062380844,2.65887917815421,0.0078401073155419,0.0231325577517303
"2368","M48 family metalloprotease_1","CP080275",2113535,2114923,"+",1389,935.989943457832,-0.218762132785392,0.147204138102148,-1.48611401558283,0.137248965687398,0.246248379226731
"2369","DsbA family protein_1","CP080275",2114920,2115693,"+",774,2365.31009798982,0.252152007074054,0.0946243184980742,2.66476959703743,0.00770410861898838,0.0227488682964405
"2370","flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase","CP080275",2115870,2116991,"-",1122,2264.41220237483,0.212473056055961,0.143980121490541,1.47571104855554,0.140021478662096,0.249697340276451
"2371","DUF4115 domain-containing protein","CP080275",2117172,2118395,"-",1224,4950.6318908451,-0.182772422364219,0.0730489758422481,-2.50205318085393,0.0123475375729544,0.033891372001107
"2372","5-aminolevulinate synthase","CP080275",2118527,2119750,"-",1224,3235.68328029966,1.75894454251608,0.11568750869342,15.2042736712172,3.31284715958937e-52,3.01153582269338e-50
"2373","M20/M25/M40 family metallo-hydrolase","CP080275",2120064,2121455,"+",1392,2716.72731847341,0.390846645860815,0.089170734976622,4.38312688533165,1.16987928953669e-05,6.48272732576354e-05
"2374","hypothetical protein_305","CP080275",2122244,2122615,"-",372,39.8025359593343,-0.358860220460803,0.367640615621129,-0.976116906600508,0.329006534128634,0.474554947980024
"2375","histidine phosphatase family protein_2","CP080275",2123008,2123577,"-",570,229.101133234003,-0.182289058630243,0.148339769032031,-1.22886168570804,0.219123668816312,0.349755086764498
"2376","Lrp/AsnC family transcriptional regulator_13","CP080275",2123907,2124362,"-",456,120.051564846125,0.0982371815564275,0.226390305572063,0.433928393303737,0.664340440587727,0.775199206040325
"2377","Glu/Leu/Phe/Val dehydrogenase_2","CP080275",2124492,2125547,"+",1056,22471.725368261,0.194826659061871,0.145337090791047,1.34051574860526,0.180077727777356,0.302746263608079
"2378","YrhK family protein","CP080275",2125794,2126066,"+",273,721.980250295161,0.622218456954249,0.259154185460329,2.40095854847576,0.0163521887155918,0.0431761110070051
"2379","hypothetical protein_306","CP080275",2126394,2126531,"+",138,47.979915383962,0.551279019552433,0.302938601544605,1.81977145448485,0.0687938165384002,0.142283202352986
"2380","AraC family transcriptional regulator_6","CP080275",2127037,2127888,"-",852,185.672407736353,0.333908302502197,0.226874438292266,1.47177577613237,0.141081437092871,0.251352742333449
"2381","cupin domain-containing protein_4","CP080275",2127989,2128345,"+",357,221.1278262916,-0.386867770708158,0.214802481216146,-1.80103958072473,0.0716966416166336,0.147408604034629
"2382","endopeptidase La","CP080275",2128974,2131388,"-",2415,33397.499732256,0.285080815160867,0.199754209053135,1.42715798837077,0.153534360922249,0.267424356752348
"2383","hypothetical protein_307","CP080275",2131682,2131834,"-",153,388.572847541623,-0.431288168904542,0.181620894553681,-2.37466162670544,0.0175650442099778,0.0460283725420009
"2384","tRNA guanosine(34) transglycosylase Tgt","CP080275",2132008,2133138,"-",1131,695.639868321549,0.434842705531974,0.119950533691069,3.62518358319194,0.000288756251452991,0.00125423363827932
"2385","SPFH/Band 7/PHB domain protein","CP080275",2133503,2134396,"+",894,2189.35713589145,1.07232396745797,0.173387817813895,6.18454041914838,6.22836539380262e-10,6.12565033066268e-09
"2386","hypothetical protein_308","CP080275",2134393,2134671,"+",279,548.152740057968,0.842826551640229,0.141520716357482,5.95549947267966,2.5927873563529e-09,2.38536436784467e-08
"2387","hypothetical protein_309","CP080275",2134759,2136771,"-",2013,388.382804061374,-0.307870191862258,0.143946233668328,-2.13878601764345,0.0324530023843118,0.0771997277902196
"2388","SUF system Fe-S cluster assembly protein","CP080275",2136939,2137301,"+",363,3600.80795794177,0.140343106018882,0.163829748734855,0.856639939343473,0.391643905736954,0.541774069602786
"2389","glycerophosphodiester phosphodiesterase","CP080275",2137640,2138899,"+",1260,402.588891486945,0.0580218119348733,0.222435287126912,0.260848054660358,0.79420968463162,0.870876826161303
"2390","iron-sulfur cluster assembly accessory protein_2","CP080275",2138969,2139328,"+",360,2731.31006067941,0.595473836568368,0.306130534016762,1.94516315884963,0.0517553443296433,0.112401538481557
"2391","triose-phosphate isomerase","CP080275",2139592,2140344,"+",753,3257.2443134375,-0.295079568086956,0.134038938884157,-2.20144661352458,0.0277044221601765,0.0675019041528742
"2392","TRAP transporter large permease_4","CP080275",2140549,2141952,"-",1404,1060.97531620863,-0.0558914692265048,0.246562880824956,-0.226682414804295,0.820670702146709,0.887123652547037
"2393","TRAP transporter small permease_3","CP080275",2141952,2142629,"-",678,76.1360434568666,0.116395488949664,0.387786631477331,0.300153433619509,0.764060122890163,0.850242363507619
"2394","DctP family TRAP transporter solute-binding subunit","CP080275",2142738,2143739,"-",1002,6055.01467784263,-0.0190087877446542,0.100212182401005,-0.189685398413832,0.849555663454444,0.904266385020649
"2395","sigma-54 dependent transcriptional regulator_3","CP080275",2144435,2145670,"-",1236,168.44384867387,-1.0833882164682,0.217976821102119,-4.97019917526299,6.68841586933225e-07,4.59287262394074e-06
"2396","ATP-binding protein_15","CP080275",2145667,2147457,"-",1791,71.5168062928502,0.659047301519423,0.225738743022725,2.91951347249717,0.00350578240163844,0.011469646280596
"2397","cytochrome P450_3","CP080275",2147519,2148703,"+",1185,944.287754291357,-0.265226451101536,0.142932253656909,-1.8556095235032,0.0635092352596693,0.132864800121325
"2398","hypothetical protein_310","CP080275",2148747,2149100,"-",354,23.5307114609708,-0.113620023334676,0.39834517882213,-0.285230070238682,0.775467884071147,0.85818445837207
"2399","Lrp/AsnC family transcriptional regulator_14","CP080275",2149684,2150163,"-",480,417.617464333618,0.309131680884212,0.311251125934284,0.9931905626246,0.32061709657106,0.465961141939005
"2400","uroporphyrinogen-III C-methyltransferase_2","CP080275",2150352,2151143,"+",792,7546.95159975017,0.613511702231241,0.218789388620945,2.80412000827954,0.0050454121588082,0.0157638163848852
"2401","DUF2849 domain-containing protein","CP080275",2151143,2151451,"+",309,2609.3008416688,0.374702165921092,0.229708180280635,1.63120950008535,0.102846121425881,0.197419050580198
"2402","nitrite/sulfite reductase","CP080275",2151444,2153108,"+",1665,20121.4764558328,0.752234277544629,0.292102653688838,2.57523945107992,0.010017071194616,0.0283992805917944
"2403","phosphoadenylyl-sulfate reductase","CP080275",2153113,2153892,"+",780,8380.82805937098,0.786918497736992,0.262575668431784,2.99692085880162,0.0027272150394711,0.0091417972086924
"2404","DUF934 domain-containing protein","CP080275",2153896,2154294,"+",399,3901.20724303002,0.695780844592036,0.310269116302842,2.24250757820482,0.0249285860806369,0.0614443780864245
"2405","ferredoxin--NADP reductase_2","CP080275",2154433,2155320,"+",888,6238.15308506945,0.344484033986272,0.251921739265191,1.36742480022196,0.171492193258042,0.291152579174454
"2406","MFS transporter_17","CP080275",2155548,2156840,"+",1293,477.957559234729,-0.256155433403471,0.124714910022564,-2.05392790130005,0.0399826703964938,0.0911366182530228
"2407","metal-binding protein ZinT","CP080275",2157133,2157786,"+",654,2490.07745990044,6.8795010911819,0.199854432379899,34.4225595062351,1.15938759777954e-259,2.21327092416114e-256
"2408","hypothetical protein_311","CP080275",2157869,2158636,"-",768,1026.44380917106,-0.00592829240220851,0.357954731665162,-0.0165615701589718,0.986786382921092,0.991721613580608
"2409","translation initiation factor IF-3","CP080275",2158946,2159494,"+",549,10522.5295981205,0.298332003310761,0.171703279544385,1.73748576091491,0.0823014652146405,0.165644171950183
"2410","methyl-accepting chemotaxis protein_9","CP080275",2159731,2160336,"+",606,623.554808192029,-0.522805765314954,0.191614828672469,-2.72842017988387,0.00636384894841328,0.0192987889476107
"2411","xanthine dehydrogenase family protein subunit M_2","CP080275",2160404,2161192,"-",789,815.163410480003,2.14527692676834,0.215994626524163,9.93208470641444,3.01877092191786e-23,8.11666716893125e-22
"2412","xanthine dehydrogenase family protein molybdopterin-binding subunit_3","CP080275",2161279,2163642,"-",2364,632.853295594555,2.21296907703198,0.194963576876841,11.3506795088701,7.35885700066925e-30,2.53118162419416e-28
"2413","(2Fe-2S)-binding protein_3","CP080275",2163796,2164281,"-",486,205.088520976103,2.17487901196697,0.280739215477331,7.74697260683408,9.4109248071179e-15,1.43310260385959e-13
"2414","molybdopterin-binding protein_2","CP080275",2164400,2165404,"-",1005,290.980465679925,0.514007957742405,0.182559790977616,2.81555952156753,0.00486923761838137,0.015301028170354
"2415","XdhC family protein_2","CP080275",2165401,2166411,"-",1011,742.282236505769,0.462679111604696,0.159705940436388,2.89706889011424,0.0037666703326263,0.012228866777183
"2416","polyhydroxyalkanoate synthesis repressor PhaR","CP080275",2166621,2167181,"-",561,957.005951717162,0.0330758620227337,0.0854445381495292,0.387103292253162,0.698679740397288,0.799867840730688
"2417","phasin%2C PhaP","CP080275",2167455,2167898,"-",444,71582.8650408639,0.573266321795656,0.144009972982564,3.98074043014414,6.87009371261485e-05,0.000336282279420045
"2418","class I poly(R)-hydroxyalkanoic acid synthase","CP080275",2168031,2169869,"-",1839,3882.82689854374,0.330635932066302,0.128716659607712,2.56871125364795,0.0102077472897649,0.0288243108430275
"2419","polyhydroxyalkanoate depolymerase","CP080275",2170015,2171289,"+",1275,5234.09833472745,-0.543062650674255,0.144108968929498,-3.76841673844699,0.000164286264546768,0.000743181229904693
"2420","DUF6151 family protein","CP080275",2171364,2171936,"+",573,1177.68315482792,-0.240716678024421,0.12136529313565,-1.98340622599058,0.0473220722449953,0.104557680457982
